whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightObj,imageSize,whichSurpriseBlock,old_object_in_surp,new_object_in_surp,which_side_old_object_displayed,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigObject.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigObject.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigObject_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigObject_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNumbers_text_2.started,errorNum_text_box.started,errorN_key_resp_2.started,errorNum_text_box.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorNumbers_text_3.started,errorPercent_text_box.started,errorN_key_resp_3.started,errorPercent_text_box.text,errorN_key_resp_3.keys,errorN_key_resp_3.rt,botherRate_text.started,bother_text_box.started,botherRate_key_resp.started,bother_text_box.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,text_2.started,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,thisISI3,polygon.started,polygon.stopped,text.started,old_object_image.started,new_object_image.started,instructsurpA1_right.started,instructsurpA2_left.started,surprise_key_resp.started,surprise_key_resp.keys,surprise_key_resp.rt,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,date,expName,psychopyVersion,frameRate,
flanker_main_block_7.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/handkerchief01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,16,16,31,,,,,,,,,,,,,,,3.625250501002004,,,,,,,,,,1,,,,,,,,,,,,,,,1386.566434700042,1386.566434700042,1386.572497999994,1386.566434700042,1386.566434700042,1386.7766470999923,1386.9266291998792,1390.3240189000499,1390.3240189000499,1390.3240189000499,['s'],[0.5535538999829441],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/measuring_tape02.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,17,17,29,,,,,,,,,,,,,,,3.7805611222444893,,,,,,,,,,1,,,,,,,,,,,,,,,1390.3240189000499,1390.3240189000499,1390.3300596000627,1390.3240189000499,1390.3240189000499,1390.530359499855,1390.680274900049,1394.2522152999882,1394.2522152999882,1394.2522152999882,['k'],[0.46005940018221736],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/balloon01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,18,18,21,,,,,,,,,,,,,,,3.8517034068136273,,,,,,,,,,1,,,,,,,,,,,,,,,1394.2522152999882,1394.2522152999882,1394.2522152999882,1394.2522152999882,1394.2522152999882,1394.467665999895,1394.6175881000236,1398.2535579998512,1398.2535579998512,1398.2535579998512,['s'],[0.4916064999997616],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/bath_tub01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,19,19,11,,,,,,,,,,,,,,,3.8627254509018036,,,,,,,,,,1,,,,,,,,,,,,,,,1398.2535579998512,1398.2535579998512,1398.2535579998512,1398.2535579998512,1398.2535579998512,1398.4549143998884,1398.6048874000553,1402.2659684000537,1402.2659684000537,1402.2659684000537,['s'],[0.4261564000044018],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/bow_tie01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,20,20,8,,,,,,,,,,,,,,,3.9218436873747495,,,,,,,,,,1,,,,,,,,,,,,,,,1402.2659684000537,1402.2659684000537,1402.2659684000537,1402.2659684000537,1402.2659684000537,1402.4756233999506,1402.6256623000372,1406.3277179999277,1406.3277179999277,1406.3277179999277,['k'],[0.4218293000012636],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/sleeping_bag01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,21,21,0,,,,,,,,,,,,,,,3.7995991983967934,,,,,,,,,,1,,,,,,,,,,,,,,,1406.3277179999277,1406.3277179999277,1406.3277179999277,1406.3277179999277,1406.3277179999277,1406.529832399916,1406.6800281000324,1410.2582839999814,1410.2582839999814,1410.2582839999814,['s'],[0.4077084001619369],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/Witchhat01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,22,22,12,,,,,,,,,,,,,,,3.614228456913828,,,,,,,,,,1,,,,,,,,,,,,,,,1410.2582839999814,1410.2582839999814,1410.2643893999048,1410.2582839999814,1410.2582839999814,1410.466956499964,1410.6169727998786,1414.0209766000044,1414.0209766000044,1414.0209766000044,['s'],[0.477633300004527],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/lawn_mower01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,23,23,2,,,,,,,,,,,,,,,3.879759519038076,,,,,,,,,,1,,,,,,,,,,,,,,,1414.0209766000044,1414.0209766000044,1414.0209766000044,1414.0209766000044,1414.0209766000044,1414.2208320999052,1414.3706771999132,1418.0425360000227,1418.0425360000227,1418.0425360000227,['k'],[0.41895180009305477],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/coloring_pencil01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,24,24,14,,,,,,,,,,,,,,,3.5551102204408815,,,,,,,,,,0,,,,,,,,,,,,,,,1418.0425360000227,1418.0425360000227,1418.0425360000227,1418.0425360000227,1418.0425360000227,1418.241595899919,1418.3915690998547,1421.7588843998965,1421.7588843998965,1421.7588843998965,['s'],[0.31722500012256205],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/bow_tie02.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,25,25,19,,,,,,,,,,,,,,,3.9669338677354706,,,,,,,,,,1,,,,,,,,,,,,,,,1421.7588843998965,1421.7588843998965,1421.7588843998965,1421.7588843998965,1421.7588843998965,1421.9618631999474,1422.1118288999423,1425.8641472999007,1425.8641472999007,1425.8641472999007,['k'],[0.3208499001339078],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/lock04.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,26,26,7,,,,,,,,,,,,,,,3.661322645290581,,,,,,,,,,1,,,,,,,,,,,,,,,1425.8641472999007,1425.8641472999007,1425.8641472999007,1425.8641472999007,1425.8641472999007,1426.065936599858,1426.2158200000413,1429.668037299998,1429.668037299998,1429.668037299998,['s'],[0.34375820006243885],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/grater01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,27,27,22,,,,,,,,,,,,,,,3.504008016032064,,,,,,,,,,1,,,,,,,,,,,,,,,1429.668037299998,1429.668037299998,1429.668037299998,1429.668037299998,1429.668037299998,1429.8699101000093,1430.0196843999438,1433.3049738998525,1433.3049738998525,1433.3049738998525,['k'],[0.37218220019713044],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/hammer01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,28,28,30,,,,,,,,,,,,,,,3.7364729458917836,,,,,,,,,,1,,,,,,,,,,,,,,,1433.3049738998525,1433.3049738998525,1433.3049738998525,1433.3049738998525,1433.3049738998525,1433.50672090007,1433.6566683999263,1437.175397099927,1437.175397099927,1437.175397099927,['s'],[0.4465699999127537],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/clip02.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,29,29,27,,,,,,,,,,,,,,,3.827655310621242,,,,,,,,,,1,,,,,,,,,,,,,,,1437.175397099927,1437.175397099927,1437.175397099927,1437.175397099927,1437.175397099927,1437.3773274999112,1437.527475999901,1441.1514627998695,1441.1514627998695,1441.1514627998695,['k'],[0.4402117000427097],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/gift_box01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,30,30,20,,,,,,,,,,,,,,,3.6623246492985975,,,,,,,,,,1,,,,,,,,,,,,,,,1441.1514627998695,1441.1514627998695,1441.1514627998695,1441.1514627998695,1441.1514627998695,1441.364766899962,1441.514775000047,1444.9526416999288,1444.9526416999288,1444.9526416999288,['s'],[0.37610890017822385],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/golf_ball03.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,5,5,6,0,31,31,24,,,,,,,,,,,,,,,3.937875751503006,,,,,,,,,,1,,,,,,,,,,,,,,,1444.9526416999288,1444.9526416999288,1444.9526416999288,1444.9526416999288,1444.9526416999288,1445.1522472000215,1445.3019488998689,1448.9044337999076,1448.9044337999076,1448.9044337999076,['s'],[0.408292300067842],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_7.csv,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1448.9044337999076,1458.8976743998937,k,0.6307583001907915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/microphone03.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,0,0,21,,,,,,,,,,,,,,1462.9573319000192,3.603206412825651,,,,,,,,,,1,,,,,,,,,,,1459.5484629999846,1459.5484629999846,k,3.371751500060782,1465.1318633998744,1465.1318633998744,1465.1318633998744,1465.1318633998744,1465.1318633998744,1465.3388451999053,1465.4884635999333,1468.8816698999144,1468.8816698999144,1468.8816698999144,['s'],[0.4844694002531469],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/backpack03.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,1,1,26,,,,,,,,,,,,,,,3.5370741482965933,,,,,,,,,,1,,,,,,,,,,,,,,,1468.8816698999144,1468.8816698999144,1468.8816698999144,1468.8816698999144,1468.8816698999144,1469.092331700027,1469.2424667999148,1472.5567983000074,1472.5567983000074,1472.5567983000074,['s'],[0.42988170008175075],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/bucket02.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,2,2,17,,,,,,,,,,,,,,,3.749498997995992,,,,,,,,,,1,,,,,,,,,,,,,,,1472.5567983000074,1472.5567983000074,1472.5630137999542,1472.5567983000074,1472.5567983000074,1472.7626823999453,1472.9125546999276,1476.448005199898,1476.448005199898,1476.448005199898,['s'],[0.33253860007971525],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/surf_board01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,3,3,23,,,,,,,,,,,,,,,3.5490981963927855,,,,,,,,,,1,,,,,,,,,,,,,,,1476.448005199898,1476.448005199898,1476.448005199898,1476.448005199898,1476.448005199898,1476.6499238000251,1476.799772700062,1480.134068199899,1480.134068199899,1480.134068199899,['s'],[0.456813600147143],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/chess_piece01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,4,4,8,,,,,,,,,,,,,,,3.945891783567134,,,,,,,,,,1,,,,,,,,,,,,,,,1480.134068199899,1480.134068199899,1480.134068199899,1480.134068199899,1480.134068199899,1480.3368986998685,1480.4869009999093,1484.221788099967,1484.221788099967,1484.221788099967,['s'],[0.41087800031527877],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/ball02.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,5,5,16,,,,,,,,,,,,,,,3.8717434869739478,,,,,,,,,,1,,,,,,,,,,,,,,,1484.221788099967,1484.221788099967,1484.221788099967,1484.221788099967,1484.221788099967,1484.4243983998895,1484.5742764999159,1488.2319709998555,1488.2319709998555,1488.2319709998555,['s'],[0.39470360008999705],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/stove01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,6,6,27,,,,,,,,,,,,,,,3.7314629258517034,,,,,,,,,,1,,,,,,,,,,,,,,,1488.2319709998555,1488.2319709998555,1488.2319709998555,1488.2319709998555,1488.2319709998555,1488.4450463999528,1488.5949229998514,1492.0877841999754,1492.0877841999754,1492.0877841999754,['s'],[0.4321264000609517],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/laptop03.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,7,7,5,,,,,,,,,,,,,,,3.509018036072144,,,,,,,,,,1,,,,,,,,,,,,,,,1492.0877841999754,1492.0877841999754,1492.0944063998759,1492.0877841999754,1492.0877841999754,1492.2989105999004,1492.4486940000206,1495.7328939000145,1495.7328939000145,1495.7328939000145,['k'],[0.44042279990389943],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/robe01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,8,8,28,,,,,,,,,,,,,,,3.797595190380761,,,,,,,,,,1,,,,,,,,,,,,,,,1495.7328939000145,1495.7328939000145,1495.7328939000145,1495.7328939000145,1495.7328939000145,1495.9359553998802,1496.086045499891,1499.6692794000264,1499.6692794000264,1499.6692794000264,['k'],[0.4678156999871135],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/trash_can03.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,9,9,1,,,,,,,,,,,,,,,3.7805611222444893,,,,,,,,,,1,,,,,,,,,,,,,,,1499.6692794000264,1499.6692794000264,1499.6692794000264,1499.6692794000264,1499.6692794000264,1499.8731447998434,1500.0231063000392,1503.5918908999301,1503.5918908999301,1503.5918908999301,['k'],[0.4035210001748055],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/hair_dryer01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,10,10,25,,,,,,,,,,,,,,,3.7274549098196395,,,,,,,,,,1,,,,,,,,,,,,,,,1503.5918908999301,1503.5918908999301,1503.5918908999301,1503.5918908999301,1503.5918908999301,1503.7937246998772,1503.943601100007,1507.4695524000563,1507.4695524000563,1507.4695524000563,['s'],[0.37725380016490817],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/jewel03.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,11,11,31,,,,,,,,,,,,,,,3.7034068136272547,,,,,,,,,,1,,,,,,,,,,,,,,,1507.4695524000563,1507.4695524000563,1507.4695524000563,1507.4695524000563,1507.4695524000563,1507.680990099907,1507.8309636998456,1511.332407000009,1511.332407000009,1511.332407000009,['k'],[0.3226952999830246],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/toy05.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,12,12,22,,,,,,,,,,,,,,,3.5741482965931866,,,,,,,,,,0,,,,,,,,,,,,,,,1511.332407000009,1511.332407000009,1511.332407000009,1511.332407000009,1511.332407000009,1511.5348503999412,1511.6847467999905,1515.0485376999713,1515.0485376999713,1515.0485376999713,['s'],[0.35612330003641546],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/helmet02.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,13,13,20,,,,,,,,,,,,,,,3.606212424849699,,,,,,,,,,1,,,,,,,,,,,,,,,1515.0485376999713,1515.0485376999713,1515.0547517000232,1515.0485376999713,1515.0485376999713,1515.2551669999957,1515.4051973000169,1518.7938335998915,1518.7938335998915,1518.7938335998915,['k'],[0.25576780014671385],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/shoes08.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,14,14,24,,,,,,,,,,,,,,,3.971943887775551,,,,,,,,,,0,,,,,,,,,,,,,,,1518.7938335998915,1518.7938335998915,1518.7938335998915,1518.7938335998915,1518.7938335998915,1519.008989599999,1519.1590744999703,1522.912732699886,1522.912732699886,1522.912732699886,['s'],[0.33437280007638037],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
flanker_main_block_2.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/fan04.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,6,6,1,0,15,15,9,,,,,,,,,,,,,,,3.6302605210420844,,,,,,,,,,1,,,,,,,,,,,,,,,1522.912732699886,1522.912732699886,1522.912732699886,1522.912732699886,1522.912732699886,1523.1129876999184,1523.2630822998472,1526.685393899912,1526.685393899912,1526.685393899912,['s'],[0.6404493001755327],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260001,2024-03-05_12h24.38.253,mfe_c_object,2022.2.4,59.9485880623067,
