whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightObj,imageSize,whichSurpriseBlock,old_object_in_surp,new_object_in_surp,which_side_old_object_displayed,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigObject.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigObject.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigObject_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigObject_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNumbers_text_2.started,errorNum_text_box.started,errorN_key_resp_2.started,errorNum_text_box.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorNumbers_text_3.started,errorPercent_text_box.started,errorN_key_resp_3.started,errorPercent_text_box.text,errorN_key_resp_3.keys,errorN_key_resp_3.rt,botherRate_text.started,bother_text_box.started,botherRate_key_resp.started,bother_text_box.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,text_2.started,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,thisISI3,polygon.started,polygon.stopped,text.started,old_object_image.started,new_object_image.started,instructsurpA1_right.started,instructsurpA2_left.started,surprise_key_resp.started,surprise_key_resp.keys,surprise_key_resp.rt,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,date,expName,psychopyVersion,frameRate,
flanker_practice_block.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/trumpet02.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,3.565130260521042,247.75779319999856,247.75779319999856,247.75779319999856,247.75779319999856,247.96964949999528,248.11944719999883,251.4675197999968,251.4675197999968,['s'],[0.48860810000041965],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_practice_block.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/accordion02.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,11,11,0,,,,,,,,,,,,,,,,,,,,,,,3.8927855711422845,251.4675197999968,251.4675197999968,251.4675197999968,251.4675197999968,251.67335620000085,251.82322519999434,255.50541140000132,255.50541140000132,['k'],[0.5241247000012663],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_practice_block.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/knife03.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,,3.8957915831663326,255.50541140000132,255.50541140000132,255.50541140000132,255.50541140000132,255.71052839999902,255.86058090000006,259.57477619999554,259.57477619999554,['k'],[0.4453131999980542],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_practice_block.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/joystick02.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,13,13,4,,,,,,,,,,,,,,,,,,,,,,,3.5861723446893787,259.57477619999554,259.57477619999554,259.57477619999554,259.57477619999554,259.7814642000012,259.9312951999964,263.30938729999616,263.30938729999616,['s'],[0.4477095999973244],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_practice_block.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/headset03.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,14,14,11,,,,,,,,,,,,,,,,,,,,,,,3.9919839679358717,263.30938729999616,263.30938729999616,263.30938729999616,263.30938729999616,263.5183606999999,263.6685151999991,267.4505551999973,267.4505551999973,['k'],[0.4257182000001194],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_practice_block.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/Typewritter01.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,15,15,8,,,,,,,,,,,,,,,,,,,,,,,3.5951903807615233,267.4505551999973,267.4505551999973,267.4505551999973,267.4505551999973,267.6559142999977,267.8061480999968,271.205999699996,271.205999699996,['s'],[0.5570816999970702],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_practice_block.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/rock04.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,3.986973947895792,271.205999699996,271.205999699996,271.205999699996,271.205999699996,271.40969770000083,271.5596523999993,275.33893420000095,275.33893420000095,['k'],[0.46489309999742545],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_practice_block.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/vacuum_cleaner01.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,17,17,7,,,,,,,,,,,,,,,,,,,,,,,3.7274549098196395,275.33893420000095,275.33893420000095,275.33893420000095,275.33893420000095,275.54705860000104,275.6968446999963,279.2287626999969,279.2287626999969,['s'],[0.5233053999982076],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_practice_block.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/skate_board02.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,18,18,9,,,,,,,,,,,,,,,,,,,,,,,3.50501002004008,279.2287626999969,279.2287626999969,279.2287626999969,279.2287626999969,279.4342298999982,279.5840868999949,282.87810189999436,282.87810189999436,['s'],[0.5537614999993821],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_practice_block.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/usb_drive01.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,3.82064128256513,282.87810189999436,282.87810189999436,282.87810189999436,282.87810189999436,283.0879027999981,283.2378394999978,286.7065394999954,286.7065394999954,['k'],[0.5368216999995639],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_practice_block.csv,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.7065394999954,286.7065394999954,286.7065394999954,k,125.41265230000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.1485695999945,412.1485695999945,c,8.417851599995629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_main_block_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/ribbon01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,7,0,0,0,13,,,,,,,,,,,,,,427.4687855999946,3.943887775551102,,,,,,,,,,,1,,,,,,,,,,420.6048965000009,420.6048965000009,k,6.841241699999955,429.6639967999945,429.6639967999945,429.6639967999945,429.6639967999945,429.6639967999945,429.8675402999943,430.0174277999977,433.75690100000065,433.75690100000065,433.75690100000065,['k'],[0.5099981000021216],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_main_block_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/ice_tray03.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,7,0,1,1,2,,,,,,,,,,,,,,,3.9198396793587174,,,,,,,,,,,1,,,,,,,,,,,,,,433.75690100000065,433.75690100000065,433.75690100000065,433.75690100000065,433.75690100000065,433.9717442999972,434.12161119999655,437.82364940000116,437.82364940000116,437.82364940000116,['s'],[0.4825992000041879],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_main_block_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/belt01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,7,0,2,2,7,,,,,,,,,,,,,,,3.6402805611222444,,,,,,,,,,,1,,,,,,,,,,,,,,437.82364940000116,437.82364940000116,437.82364940000116,437.82364940000116,437.82364940000116,438.0256259999951,438.17553809999663,441.6237523999953,441.6237523999953,441.6237523999953,['k'],[0.5105636000007507],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_main_block_8.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/hair_brush05.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,7,0,3,3,12,,,,,,,,,,,,,,,3.7625250501002,,,,,,,,,,,1,,,,,,,,,,,,,,441.6237523999953,441.6237523999953,441.6237523999953,441.6237523999953,441.6237523999953,441.82942219999677,441.97942519999924,445.52912389999983,445.52912389999983,445.52912389999983,['k'],[0.48717620000388706],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_main_block_8.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/tool11.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,7,0,4,4,17,,,,,,,,,,,,,,,3.672344689378758,,,,,,,,,,,1,,,,,,,,,,,,,,445.52912389999983,445.52912389999983,445.52912389999983,445.52912389999983,445.52912389999983,445.733435999995,445.8832697999969,449.33283289999963,449.33283289999963,449.33283289999963,['s'],[0.5253751999989618],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_main_block_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/mask01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,7,0,5,5,8,,,,,,,,,,,,,,,3.717434869739479,,,,,,,,,,,1,,,,,,,,,,,,,,449.33283289999963,449.33283289999963,449.33283289999963,449.33283289999963,449.33283289999963,449.53717219999817,449.6870875999957,453.18704720000096,453.18704720000096,453.18704720000096,['k'],[0.4732099000029848],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_main_block_8.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/car04.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,7,0,6,6,16,,,,,,,,,,,,,,,3.646292585170341,,,,,,,,,,,1,,,,,,,,,,,,,,453.18704720000096,453.18704720000096,453.18704720000096,453.18704720000096,453.18704720000096,453.39102369999455,453.5409746000005,456.9779348999946,456.9779348999946,456.9779348999946,['k'],[0.5470773999986704],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
flanker_main_block_8.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/jewel01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,7,0,7,7,0,,,,,,,,,,,,,,,3.960921843687375,,,,,,,,,,,1,,,,,,,,,,,,,,456.9779348999946,456.9779348999946,456.9779348999946,456.9779348999946,456.9779348999946,457.1782355999967,457.32803969999804,461.08735159999924,461.08735159999924,461.08735159999924,['s'],[0.5088990000003832],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260019,2024-03-21_10h58.02.690,mfe_c_object,2022.2.4,59.93382107495383,
